student_id,lo_id,action,result,timestamp
3041,T102_LO4,group_work,1,2025-01-16 02:11
3962,T170_LO4,backtrack,0,2025-07-17 19:56
8627,T159_LO7,group_work,0,2025-10-02 12:32
2547,T156_LO5,stay,1,2025-10-04 05:45
2829,T50_LO10,goto,1,2025-11-04 03:09
2712,T178_LO10,stay,1,2025-08-07 10:34
5452,T44_LO10,backtrack,0,2025-08-14 04:40
422,T76_LO6,goto,0,2025-02-15 10:51
6686,T181_LO6,stay,0,2025-08-19 23:25
135,T42_LO1,backtrack,1,2025-01-05 13:12
9534,T182_LO9,NULL,0,2025-07-28 19:06
4807,T109_LO9,group_work,1,2025-01-31 03:57
9765,T43_LO6,backtrack,1,2025-04-01 12:56
5869,T129_LO3,NULL,1,2025-12-25 08:08
8042,T168_LO2,stay,0,2025-11-04 00:48
6284,T106_LO7,group_work,1,2025-02-20 03:38
1448,T166_LO3,revisit,1,2025-08-22 18:05
8678,T47_LO2,backtrack,1,2025-05-14 07:12
124,T5_LO1,stay,1,2025-03-18 08:04
4865,T130_LO9,NULL,1,2025-02-24 14:23
8813,T86_LO1,NULL,1,2025-01-08 02:51
4247,T73_LO3,revisit,0,2025-01-10 02:41
8527,T10_LO9,group_work,0,2025-12-20 05:17
428,T148_LO7,stay,1,2025-06-20 02:21
5569,T52_LO8,revisit,1,2025-04-08 05:51
285,T28_LO1,NULL,0,2025-10-14 09:32
9704,T23_LO8,goto,1,2025-02-11 01:54
4982,T46_LO2,backtrack,0,2025-01-17 23:32
3374,T34_LO9,revisit,1,2025-03-22 13:15
2434,T51_LO2,NULL,1,2025-09-20 00:26
7831,T142_LO10,goto,0,2025-06-04 13:38
8951,T72_LO5,stay,1,2025-11-13 07:05
2835,T7_LO9,group_work,1,2025-03-09 21:06
8525,T173_LO2,group_work,0,2025-03-01 07:23
5253,T187_LO6,NULL,1,2025-06-12 00:05
8206,T8_LO2,backtrack,1,2025-08-29 16:13
2902,T143_LO4,backtrack,0,2025-10-26 11:59
4477,T50_LO5,stay,1,2025-06-29 07:55
9880,T186_LO1,stay,1,2025-06-07 21:37
3575,T197_LO2,backtrack,1,2025-11-17 08:44
2014,T35_LO7,revisit,1,2025-06-16 07:31
9655,T86_LO3,goto,1,2025-05-18 22:06
2569,T42_LO2,stay,0,2025-08-02 20:13
3218,T40_LO7,goto,0,2025-06-25 12:24
188,T154_LO10,revisit,0,2025-07-04 04:49
3450,T64_LO10,NULL,1,2025-08-16 20:02
3619,T146_LO2,NULL,1,2025-05-03 00:16
7373,T129_LO5,goto,1,2025-10-11 04:22
6052,T153_LO2,backtrack,1,2025-11-06 12:46
5258,T91_LO8,NULL,1,2025-12-06 17:43
5223,T118_LO6,goto,1,2025-04-19 21:43
9173,T71_LO6,goto,1,2025-02-28 16:38
2521,T87_LO9,group_work,0,2025-07-04 23:58
5366,T8_LO3,revisit,1,2025-12-13 06:42
6435,T165_LO10,stay,1,2025-11-24 23:19
4712,T195_LO1,backtrack,0,2025-01-20 16:57
3170,T138_LO8,goto,1,2025-04-17 12:57
8276,T140_LO2,revisit,1,2025-03-02 14:43
4400,T1_LO6,goto,1,2025-08-14 20:03
2339,T121_LO1,backtrack,1,2025-02-07 16:44
5209,T154_LO4,NULL,0,2025-09-13 07:59
7034,T56_LO8,stay,0,2025-03-11 05:12
4219,T104_LO6,goto,0,2025-06-27 03:29
1892,T61_LO4,NULL,1,2025-06-19 07:09
6849,T91_LO9,group_work,0,2025-11-25 05:52
7890,T82_LO9,NULL,1,2025-09-09 01:09
3068,T95_LO6,backtrack,1,2025-06-22 14:18
7504,T76_LO5,goto,0,2025-01-05 20:10
2529,T46_LO6,goto,1,2025-02-01 20:06
7373,T5_LO5,group_work,0,2025-04-27 22:35
5834,T196_LO4,goto,1,2025-02-22 23:27
9952,T164_LO7,goto,1,2025-08-20 15:51
910,T29_LO1,NULL,1,2025-12-11 10:52
7020,T174_LO7,goto,1,2025-10-04 05:02
2420,T96_LO10,group_work,0,2025-08-21 12:27
8826,T83_LO2,group_work,1,2025-11-06 18:53
8564,T117_LO6,backtrack,1,2025-07-22 22:59
9704,T153_LO3,group_work,1,2025-01-30 00:54
3848,T36_LO7,NULL,1,2025-12-28 00:48
9920,T94_LO4,goto,0,2025-08-13 22:32
4648,T113_LO6,group_work,1,2025-07-24 04:32
3678,T6_LO10,group_work,1,2025-05-17 19:44
2011,T142_LO9,goto,1,2025-02-25 04:42
1354,T3_LO9,NULL,1,2025-02-28 21:04
2111,T126_LO1,backtrack,0,2025-11-14 08:20
4911,T199_LO9,revisit,1,2025-03-10 23:50
9462,T87_LO7,stay,1,2025-08-06 19:06
6589,T2_LO2,group_work,1,2025-07-27 21:58
4558,T39_LO1,group_work,0,2025-10-08 07:04
2832,T191_LO7,backtrack,1,2025-08-21 15:36
5993,T179_LO10,backtrack,0,2025-07-31 12:11
8443,T75_LO9,revisit,1,2025-04-25 09:48
7352,T181_LO8,backtrack,0,2025-06-20 21:26
2437,T189_LO4,backtrack,0,2025-03-14 09:46
4202,T155_LO9,NULL,1,2025-03-29 16:28
5323,T111_LO6,NULL,1,2025-06-26 02:43
5098,T20_LO4,stay,0,2025-09-21 07:56
1736,T65_LO4,NULL,1,2025-03-25 11:15
4504,T88_LO4,revisit,1,2025-09-20 19:50
9655,T97_LO6,backtrack,1,2025-10-11 22:50
3142,T50_LO10,backtrack,0,2025-11-05 21:27
3579,T129_LO1,group_work,0,2025-06-26 08:40
3735,T131_LO2,NULL,0,2025-12-23 13:08
9672,T133_LO7,revisit,1,2025-05-03 09:07
2489,T85_LO7,stay,0,2025-07-14 19:04
7325,T26_LO2,revisit,1,2025-09-24 13:05
2862,T5_LO10,stay,1,2025-01-09 16:28
5917,T163_LO2,stay,0,2025-07-15 15:55
5852,T193_LO8,goto,1,2025-03-21 22:29
7860,T16_LO2,NULL,1,2025-06-05 17:34
7277,T31_LO6,NULL,0,2025-06-30 01:34
3302,T109_LO4,NULL,0,2025-02-04 06:12
6222,T85_LO7,group_work,0,2025-04-02 17:28
3872,T174_LO3,NULL,0,2025-08-08 10:56
9625,T6_LO6,NULL,0,2025-05-18 16:44
4701,T86_LO6,group_work,1,2025-07-25 15:55
7788,T3_LO4,goto,1,2025-11-21 12:31
9935,T20_LO9,group_work,0,2025-11-10 05:23
3489,T131_LO5,revisit,0,2025-01-01 03:45
5867,T29_LO2,NULL,1,2025-05-27 15:15
1687,T11_LO1,group_work,0,2025-11-29 11:33
1970,T61_LO2,stay,0,2025-09-09 12:44
5779,T53_LO5,group_work,1,2025-01-13 20:29
7006,T11_LO8,revisit,0,2025-02-11 05:01
7657,T174_LO2,NULL,0,2025-03-16 12:19
7073,T18_LO2,stay,1,2025-08-08 20:10
51,T115_LO4,NULL,1,2025-04-24 17:01
1059,T154_LO5,revisit,0,2025-12-25 15:23
7439,T99_LO7,revisit,0,2025-02-07 01:45
1390,T132_LO3,group_work,1,2025-04-19 02:01
5969,T49_LO3,revisit,1,2025-04-03 02:18
7078,T28_LO4,goto,1,2025-01-30 01:11
6099,T98_LO5,goto,0,2025-12-30 17:28
5810,T120_LO5,backtrack,1,2025-03-20 13:17
8600,T121_LO6,backtrack,1,2025-09-12 06:44
8175,T103_LO8,NULL,0,2025-12-10 16:40
2255,T184_LO9,backtrack,0,2025-12-02 17:42
9518,T134_LO4,backtrack,0,2025-10-16 18:53
8790,T194_LO10,revisit,0,2025-11-24 11:43
8269,T157_LO8,stay,1,2025-10-11 22:00
7405,T73_LO7,revisit,0,2025-08-08 04:06
2622,T13_LO1,group_work,1,2025-09-18 10:13
621,T17_LO3,stay,0,2025-07-01 15:53
1245,T183_LO9,stay,1,2025-12-17 17:37
9256,T58_LO9,stay,1,2025-01-15 02:37
3566,T113_LO8,revisit,1,2025-06-24 08:41
4511,T162_LO10,backtrack,1,2025-04-25 07:48
8904,T96_LO9,NULL,1,2025-08-27 19:41
9315,T37_LO5,backtrack,0,2025-04-26 03:46
1373,T74_LO3,revisit,1,2025-08-02 08:26
9987,T62_LO6,goto,1,2025-08-04 18:06
5938,T42_LO5,revisit,0,2025-09-16 21:26
4215,T154_LO4,backtrack,1,2025-05-22 09:55
4851,T93_LO7,stay,1,2025-06-09 10:26
5151,T178_LO4,NULL,0,2025-05-09 03:48
2289,T166_LO3,revisit,1,2025-06-01 06:55
4320,T16_LO10,revisit,0,2025-03-24 02:52
3583,T108_LO4,group_work,0,2025-09-10 21:39
5435,T11_LO2,revisit,0,2025-05-09 15:09
4419,T44_LO3,group_work,1,2025-11-26 07:29
243,T145_LO6,goto,1,2025-03-15 09:32
4587,T170_LO2,revisit,0,2025-10-01 00:24
6503,T49_LO9,goto,1,2025-04-20 22:33
5377,T29_LO6,goto,0,2025-09-20 10:29
9193,T98_LO7,NULL,0,2025-05-22 02:24
7312,T176_LO10,revisit,1,2025-12-03 16:07
8466,T94_LO5,group_work,1,2025-05-05 03:52
2092,T14_LO1,stay,0,2025-05-19 17:52
7270,T45_LO3,NULL,1,2025-05-10 05:38
3010,T158_LO4,NULL,1,2025-08-16 20:02
941,T133_LO1,goto,0,2025-11-01 14:12
2049,T158_LO6,backtrack,0,2025-09-02 09:26
2777,T70_LO10,group_work,1,2025-12-21 04:44
2936,T26_LO4,goto,1,2025-12-26 18:41
8595,T142_LO3,revisit,0,2025-04-19 03:30
9304,T137_LO3,backtrack,0,2025-11-09 03:21
3294,T75_LO3,group_work,0,2025-03-12 15:27
5278,T54_LO4,stay,0,2025-05-10 20:49
1317,T8_LO3,group_work,0,2025-06-15 16:57
306,T172_LO3,NULL,1,2025-04-27 00:49
9875,T184_LO7,stay,0,2025-05-11 14:44
5001,T44_LO8,revisit,0,2025-05-25 15:21
2541,T97_LO4,backtrack,0,2025-11-25 17:40
5725,T65_LO9,stay,1,2025-07-12 19:23
9913,T107_LO8,NULL,0,2025-11-01 05:23
629,T87_LO2,backtrack,0,2025-07-30 01:16
9307,T186_LO8,goto,1,2025-03-18 12:39
9239,T109_LO8,revisit,1,2025-04-25 09:18
5437,T20_LO2,backtrack,1,2025-12-12 09:32
1800,T175_LO8,stay,1,2025-03-14 01:00
3838,T35_LO3,goto,0,2025-06-01 14:27
8374,T67_LO4,revisit,0,2025-05-02 21:12
7572,T119_LO10,goto,1,2025-01-07 21:13
6240,T83_LO1,stay,0,2025-01-30 09:22
733,T79_LO10,NULL,0,2025-02-20 18:38
7946,T128_LO2,revisit,0,2025-09-14 23:44
9317,T158_LO7,NULL,0,2025-04-03 01:16
3031,T73_LO10,NULL,1,2025-09-27 16:05
9670,T108_LO3,stay,0,2025-06-05 20:35
1679,T29_LO8,NULL,1,2025-09-05 13:57
1952,T129_LO10,backtrack,0,2025-04-20 02:45
6389,T27_LO9,backtrack,1,2025-12-23 08:14
5214,T140_LO4,revisit,0,2025-05-17 08:51
2013,T129_LO4,stay,0,2025-05-26 22:13
4766,T65_LO3,NULL,1,2025-06-02 10:50
6505,T176_LO6,NULL,0,2025-12-20 04:27
9320,T155_LO3,group_work,0,2025-09-24 17:17
4278,T91_LO9,NULL,1,2025-01-26 16:24
1859,T60_LO10,backtrack,1,2025-01-12 08:51
5118,T136_LO9,revisit,1,2025-08-23 10:29
2834,T147_LO5,NULL,1,2025-11-09 18:22
6658,T99_LO5,stay,1,2025-01-26 12:18
3404,T180_LO9,goto,1,2025-07-22 07:44
8329,T112_LO1,goto,1,2025-11-19 04:23
6422,T121_LO2,revisit,0,2025-01-08 22:57
678,T177_LO5,stay,0,2025-11-25 13:34
737,T186_LO5,revisit,1,2025-06-09 19:46
3714,T122_LO7,group_work,0,2025-08-18 14:27
5195,T142_LO9,NULL,1,2025-02-12 02:11
3567,T151_LO3,group_work,1,2025-04-30 18:55
4403,T47_LO1,stay,1,2025-05-06 21:21
8889,T155_LO8,backtrack,1,2025-03-24 12:00
2816,T35_LO6,backtrack,0,2025-05-01 17:04
2266,T180_LO1,goto,0,2025-06-12 00:49
5364,T10_LO6,revisit,1,2025-05-28 17:35
4133,T135_LO8,group_work,0,2025-06-12 18:31
2455,T117_LO7,goto,1,2025-05-30 22:34
2775,T174_LO1,NULL,0,2025-08-19 23:37
1313,T18_LO4,stay,1,2025-07-12 13:43
3668,T52_LO9,NULL,0,2025-12-13 10:26
9118,T3_LO7,NULL,1,2025-01-07 00:16
4079,T154_LO1,revisit,0,2025-06-19 07:06
2432,T43_LO9,NULL,0,2025-02-11 17:38
685,T122_LO3,stay,0,2025-01-06 05:08
1465,T74_LO9,stay,0,2025-07-25 06:46
1694,T121_LO10,revisit,1,2025-10-26 09:48
8760,T78_LO1,revisit,0,2025-07-19 23:23
9494,T97_LO7,backtrack,1,2025-05-14 14:31
2087,T146_LO6,group_work,0,2025-08-12 14:52
9199,T63_LO10,backtrack,0,2025-04-10 10:39
9479,T59_LO5,revisit,1,2025-02-05 01:19
378,T165_LO8,stay,0,2025-06-22 20:22
6338,T32_LO3,group_work,1,2025-01-26 18:56
2695,T86_LO9,revisit,0,2025-10-21 16:39
1492,T95_LO8,backtrack,0,2025-01-06 16:42
9426,T167_LO4,goto,0,2025-08-29 04:08
4786,T198_LO8,backtrack,1,2025-11-19 10:18
8338,T178_LO9,goto,0,2025-10-19 18:56
7631,T80_LO4,backtrack,0,2025-06-30 21:13
6448,T69_LO7,backtrack,1,2025-07-20 18:53
2061,T57_LO8,backtrack,0,2025-03-21 14:48
4257,T106_LO1,stay,0,2025-02-23 07:46
6376,T128_LO8,group_work,1,2025-08-18 07:23
4194,T11_LO6,group_work,0,2025-10-07 17:02
7911,T82_LO6,NULL,0,2025-02-21 11:00
6775,T2_LO1,group_work,0,2025-07-11 10:20
5652,T146_LO7,stay,1,2025-02-03 01:44
8107,T65_LO5,NULL,1,2025-05-13 05:53
2873,T134_LO9,backtrack,0,2025-09-24 07:28
1161,T148_LO10,backtrack,1,2025-02-24 05:21
4548,T36_LO1,goto,1,2025-09-18 03:08
500,T128_LO2,goto,0,2025-07-17 12:53
3029,T37_LO5,backtrack,0,2025-09-23 02:00
5138,T51_LO8,NULL,1,2025-02-12 16:28
9320,T27_LO1,group_work,0,2025-06-09 08:48
7595,T27_LO8,NULL,0,2025-04-13 09:14
5621,T114_LO1,group_work,0,2025-05-18 20:38
1723,T1_LO5,backtrack,1,2025-12-25 01:57
7416,T150_LO2,NULL,1,2025-02-02 21:38
702,T178_LO8,backtrack,0,2025-08-02 21:46
7386,T180_LO9,group_work,0,2025-12-29 00:26
5232,T164_LO2,NULL,0,2025-10-18 14:35
6972,T131_LO6,NULL,0,2025-08-18 04:37
9519,T40_LO1,NULL,0,2025-06-19 22:54
2559,T187_LO4,goto,1,2025-02-27 13:02
4567,T12_LO3,revisit,1,2025-06-12 12:12
3670,T127_LO2,goto,0,2025-12-01 11:54
8305,T163_LO2,NULL,0,2025-12-11 08:02
5775,T149_LO6,group_work,1,2025-12-05 08:03
7394,T173_LO8,backtrack,0,2025-02-28 10:50
5380,T64_LO8,group_work,0,2025-12-27 02:46
7162,T90_LO10,revisit,1,2025-04-01 18:46
1982,T117_LO1,group_work,0,2025-08-30 08:51
3905,T93_LO6,backtrack,0,2025-07-16 00:13
7262,T126_LO2,group_work,0,2025-11-04 11:43
8542,T174_LO5,stay,0,2025-03-15 11:30
3538,T126_LO8,NULL,0,2025-01-23 00:34
3571,T166_LO7,goto,0,2025-11-28 23:50
5646,T80_LO4,revisit,0,2025-12-10 08:42
3212,T195_LO9,backtrack,1,2025-09-15 09:30
3966,T127_LO9,revisit,1,2025-12-24 15:04
9511,T18_LO9,revisit,1,2025-08-18 13:56
7558,T66_LO2,goto,1,2025-08-22 17:32
2749,T108_LO9,backtrack,1,2025-04-23 08:15
5948,T117_LO10,NULL,1,2025-09-05 07:50
57,T200_LO3,stay,1,2025-10-17 05:06
8703,T29_LO9,stay,1,2025-01-02 21:06
8183,T50_LO5,stay,1,2025-11-23 14:25
7149,T124_LO6,revisit,1,2025-07-27 21:05
2002,T116_LO5,group_work,1,2025-08-23 07:16
2632,T25_LO2,backtrack,0,2025-04-09 00:35
2125,T3_LO8,group_work,1,2025-04-26 19:21
8938,T182_LO8,stay,0,2025-05-25 17:05
7817,T66_LO1,group_work,1,2025-03-01 13:55
1827,T32_LO9,revisit,0,2025-10-17 18:33
3109,T55_LO3,revisit,0,2025-03-22 18:34
8795,T173_LO8,backtrack,0,2025-04-06 23:23
316,T175_LO3,stay,0,2025-10-05 00:21
282,T198_LO8,NULL,0,2025-06-10 23:24
5518,T175_LO10,NULL,1,2025-01-28 21:28
9633,T187_LO5,stay,1,2025-07-22 10:22
3142,T148_LO4,NULL,0,2025-02-26 20:09
1146,T94_LO7,NULL,0,2025-05-23 00:48
9081,T99_LO4,NULL,1,2025-06-15 07:30
8425,T103_LO8,backtrack,0,2025-02-19 17:12
9814,T92_LO6,goto,1,2025-09-16 01:46
1701,T87_LO9,backtrack,1,2025-05-06 12:05
9858,T93_LO3,goto,0,2025-11-25 13:19
5147,T158_LO3,goto,1,2025-12-24 11:53
3625,T65_LO2,NULL,1,2025-04-14 12:23
1731,T69_LO4,backtrack,0,2025-10-18 11:45
3450,T120_LO5,backtrack,0,2025-11-07 15:58
4522,T49_LO6,goto,0,2025-10-11 03:30
4104,T169_LO3,NULL,1,2025-11-11 22:49
6317,T46_LO10,group_work,0,2025-12-25 01:30
5024,T166_LO5,backtrack,1,2025-04-27 23:00
6475,T100_LO4,stay,0,2025-07-30 02:23
8430,T122_LO9,revisit,0,2025-09-09 18:09
1591,T187_LO2,goto,1,2025-02-11 01:36
1716,T20_LO1,goto,1,2025-05-11 08:38
491,T42_LO10,stay,0,2025-04-05 09:36
5730,T88_LO8,goto,1,2025-08-16 01:28
6750,T107_LO10,goto,0,2025-04-27 19:42
4198,T71_LO2,NULL,1,2025-11-17 05:42
9230,T102_LO6,NULL,1,2025-09-29 03:33
6086,T107_LO4,group_work,0,2025-01-28 23:43
8272,T179_LO5,revisit,0,2025-10-27 10:16
1814,T1_LO6,backtrack,0,2025-08-20 20:12
5459,T158_LO7,revisit,0,2025-06-05 21:40
4438,T91_LO10,backtrack,1,2025-05-11 17:57
2006,T152_LO10,goto,1,2025-07-01 01:09
2241,T72_LO10,NULL,1,2025-09-15 06:01
24,T188_LO7,goto,0,2025-03-23 15:11
8566,T76_LO5,NULL,0,2025-10-07 11:36
5074,T88_LO7,group_work,0,2025-08-07 01:04
771,T42_LO6,group_work,1,2025-10-21 15:07
496,T76_LO2,revisit,1,2025-04-29 16:58
6517,T162_LO7,revisit,0,2025-04-07 03:51
938,T180_LO8,goto,1,2025-11-06 06:35
7490,T140_LO10,backtrack,0,2025-12-15 15:26
625,T60_LO3,group_work,1,2025-09-25 00:29
2750,T199_LO3,stay,1,2025-06-21 22:16
971,T173_LO6,goto,1,2025-10-31 18:34
4748,T118_LO2,NULL,0,2025-10-07 18:08
9755,T91_LO6,backtrack,1,2025-09-02 12:52
5325,T194_LO1,NULL,1,2025-02-11 03:28
7427,T87_LO10,NULL,1,2025-11-11 05:40
6536,T117_LO2,revisit,0,2025-09-02 11:56
5072,T79_LO8,group_work,0,2025-01-30 17:59
8533,T88_LO9,backtrack,1,2025-01-25 07:13
2568,T147_LO2,stay,0,2025-11-20 09:41
3455,T118_LO1,stay,1,2025-04-29 09:44
6429,T57_LO5,revisit,1,2025-01-28 20:27
7342,T4_LO5,goto,1,2025-11-25 02:17
7611,T148_LO4,revisit,1,2025-01-27 07:07
7940,T157_LO3,NULL,0,2025-12-09 18:21
1665,T64_LO6,revisit,0,2025-03-04 15:31
1356,T108_LO5,NULL,1,2025-07-09 21:54
3704,T106_LO2,stay,1,2025-12-22 11:29
9580,T23_LO2,revisit,1,2025-11-03 14:06
7481,T24_LO9,stay,1,2025-01-12 05:59
9500,T58_LO6,group_work,0,2025-02-22 03:08
2048,T49_LO3,revisit,0,2025-01-24 05:45
4582,T95_LO3,group_work,1,2025-12-27 09:56
8468,T121_LO3,group_work,0,2025-05-28 01:44
8708,T168_LO7,backtrack,1,2025-12-21 00:57
3224,T31_LO10,goto,0,2025-10-15 09:42
3999,T20_LO7,revisit,1,2025-06-06 17:42
8739,T195_LO1,backtrack,0,2025-11-22 13:33
5249,T57_LO8,backtrack,0,2025-09-06 12:15
7558,T138_LO8,group_work,0,2025-05-11 03:37
1011,T90_LO10,group_work,1,2025-05-16 04:17
9099,T27_LO1,NULL,1,2025-03-12 20:55
8062,T97_LO2,backtrack,1,2025-09-21 09:31
2741,T22_LO2,goto,0,2025-06-11 11:04
8552,T128_LO9,goto,1,2025-03-18 14:21
8838,T55_LO5,stay,0,2025-12-04 09:09
8798,T174_LO5,stay,0,2025-02-02 11:23
6441,T124_LO4,goto,0,2025-06-06 03:44
9239,T190_LO7,stay,1,2025-04-10 16:06
7139,T11_LO10,goto,1,2025-11-27 16:32
2961,T104_LO5,goto,1,2025-01-21 09:29
7764,T63_LO1,group_work,0,2025-05-09 23:43
9515,T165_LO1,stay,0,2025-12-12 12:55
8940,T24_LO4,group_work,1,2025-09-25 11:59
751,T34_LO7,goto,1,2025-05-02 19:45
4101,T190_LO4,NULL,1,2025-07-15 10:31
9256,T36_LO6,group_work,0,2025-12-06 01:46
1012,T52_LO3,goto,0,2025-04-06 05:33
62,T100_LO3,backtrack,1,2025-06-02 19:33
2389,T127_LO10,goto,0,2025-07-05 01:09
7496,T83_LO8,group_work,0,2025-06-30 11:51
6307,T157_LO8,backtrack,0,2025-06-06 05:15
7721,T23_LO6,NULL,0,2025-06-27 17:25
6750,T46_LO10,group_work,1,2025-06-05 13:11
506,T165_LO7,revisit,1,2025-07-06 10:47
6149,T30_LO8,goto,0,2025-01-31 20:09
1949,T44_LO2,group_work,1,2025-05-25 16:15
6606,T40_LO8,NULL,0,2025-01-09 13:36
5475,T188_LO1,stay,0,2025-06-02 21:45
9374,T82_LO6,goto,1,2025-01-03 20:53
8919,T190_LO9,revisit,1,2025-12-09 15:40
7114,T82_LO10,backtrack,1,2025-04-18 04:14
1474,T42_LO9,goto,0,2025-06-30 00:19
3480,T120_LO6,NULL,1,2025-03-14 15:58
9505,T133_LO7,stay,1,2025-07-22 22:18
2992,T160_LO3,revisit,0,2025-08-18 08:55
2450,T27_LO8,revisit,0,2025-06-04 04:05
7973,T120_LO1,backtrack,1,2025-11-06 18:14
3027,T9_LO3,stay,1,2025-08-17 20:10
2107,T89_LO2,stay,1,2025-01-12 10:40
5714,T113_LO5,backtrack,1,2025-02-19 10:57
8586,T62_LO6,stay,1,2025-04-21 20:01
4357,T169_LO4,stay,0,2025-02-22 08:44
410,T17_LO4,revisit,1,2025-12-25 08:15
7966,T124_LO7,backtrack,1,2025-07-13 18:05
713,T77_LO9,stay,1,2025-07-26 21:36
104,T61_LO10,revisit,1,2025-07-06 08:00
3953,T21_LO4,revisit,0,2025-06-18 11:44
1692,T40_LO4,NULL,0,2025-01-15 05:45
9881,T127_LO10,backtrack,0,2025-09-03 13:36
2263,T58_LO5,backtrack,1,2025-01-27 01:03
5148,T13_LO4,backtrack,1,2025-11-01 14:30
5154,T45_LO4,goto,1,2025-08-13 19:19
7879,T169_LO1,NULL,1,2025-04-22 03:55
824,T88_LO10,goto,1,2025-06-09 15:32
2345,T136_LO5,goto,1,2025-03-21 11:40
5049,T196_LO7,backtrack,0,2025-10-12 11:37
5954,T124_LO10,stay,1,2025-08-12 15:27
6531,T36_LO6,NULL,1,2025-05-15 05:58
5666,T73_LO10,NULL,1,2025-08-25 03:39
6194,T118_LO4,NULL,1,2025-03-06 20:28
4389,T73_LO1,NULL,1,2025-03-27 08:19
1271,T124_LO4,group_work,1,2025-10-13 17:41
2644,T20_LO5,backtrack,1,2025-07-23 01:02
73,T37_LO2,backtrack,1,2025-09-21 11:26
4436,T50_LO8,revisit,1,2025-08-26 09:08
695,T115_LO3,stay,1,2025-04-25 21:08
2661,T27_LO8,group_work,1,2025-02-21 10:27
194,T169_LO4,group_work,1,2025-05-17 05:48
7072,T172_LO1,stay,0,2025-08-27 05:28
9870,T60_LO1,backtrack,1,2025-08-22 21:33
8881,T187_LO2,goto,0,2025-11-02 15:12
9603,T38_LO7,NULL,1,2025-04-26 18:04
147,T189_LO6,group_work,0,2025-11-21 14:10
3429,T70_LO1,backtrack,0,2025-03-22 16:44
6850,T72_LO8,NULL,0,2025-04-16 09:16
982,T98_LO3,backtrack,0,2025-12-23 17:04
3701,T131_LO4,revisit,1,2025-12-29 00:32
2758,T184_LO2,group_work,0,2025-06-24 06:13
6416,T42_LO2,backtrack,1,2025-12-25 16:55
2051,T27_LO6,stay,1,2025-07-25 18:16
5250,T138_LO3,group_work,0,2025-09-13 02:07
1923,T87_LO2,NULL,1,2025-03-23 09:18
8879,T96_LO6,backtrack,1,2025-03-25 23:40
8497,T197_LO4,revisit,0,2025-10-24 22:58
1395,T185_LO1,NULL,1,2025-12-04 22:25
3052,T17_LO5,revisit,0,2025-04-05 22:58
3331,T91_LO9,goto,1,2025-04-28 03:13
1588,T30_LO6,NULL,0,2025-08-03 16:45
1349,T150_LO8,stay,0,2025-07-19 17:36
1776,T161_LO6,group_work,0,2025-02-05 09:19
9036,T111_LO5,revisit,1,2025-08-30 22:35
9342,T128_LO6,stay,0,2025-10-27 05:24
5484,T168_LO2,stay,0,2025-07-22 03:34
6497,T54_LO6,goto,0,2025-03-09 14:06
1902,T163_LO3,goto,0,2025-04-10 08:10
3940,T92_LO3,revisit,1,2025-09-20 01:30
4470,T107_LO2,stay,0,2025-10-08 23:45
3381,T179_LO6,group_work,1,2025-11-10 23:19
3047,T163_LO2,goto,0,2025-07-30 08:48
2481,T185_LO5,NULL,0,2025-09-05 20:43
7581,T80_LO2,goto,1,2025-12-23 01:03
5750,T81_LO6,backtrack,0,2025-08-25 00:51
2339,T49_LO4,revisit,0,2025-05-20 15:17
7647,T64_LO2,group_work,1,2025-11-17 14:49
3847,T150_LO5,goto,1,2025-05-09 22:22
6638,T170_LO9,group_work,1,2025-02-24 13:57
3863,T27_LO5,group_work,1,2025-07-31 21:33
8992,T66_LO6,group_work,1,2025-07-28 03:43
203,T27_LO9,group_work,1,2025-05-28 12:26
9982,T19_LO5,backtrack,0,2025-03-24 03:09
647,T46_LO10,stay,1,2025-04-28 19:44
3504,T101_LO9,stay,0,2025-10-09 14:29
7911,T140_LO3,NULL,0,2025-07-26 07:15
3580,T138_LO5,NULL,0,2025-01-02 23:01
9884,T83_LO3,NULL,0,2025-03-25 08:01
7299,T120_LO10,NULL,0,2025-11-15 16:35
8037,T117_LO6,backtrack,1,2025-02-12 05:18
1864,T100_LO4,group_work,1,2025-03-03 08:32
8607,T166_LO8,backtrack,0,2025-03-06 13:17
6234,T157_LO8,revisit,0,2025-03-20 12:45
2881,T6_LO6,revisit,0,2025-12-12 03:14
403,T174_LO6,revisit,0,2025-01-19 04:35
8310,T125_LO9,stay,1,2025-12-27 09:37
6605,T191_LO1,group_work,0,2025-07-17 00:30
6780,T186_LO1,goto,0,2025-12-09 16:38
1780,T183_LO4,goto,0,2025-10-06 05:11
3102,T94_LO9,NULL,0,2025-02-18 11:25
7904,T6_LO2,backtrack,1,2025-03-16 10:29
2164,T167_LO7,NULL,1,2025-11-22 02:08
238,T82_LO6,stay,0,2025-11-12 19:24
9208,T190_LO8,NULL,0,2025-12-01 23:05
562,T169_LO5,goto,0,2025-09-19 03:24
1300,T62_LO9,goto,0,2025-11-08 08:58
7075,T31_LO3,stay,0,2025-04-02 17:44
1982,T38_LO2,group_work,1,2025-01-28 17:04
5725,T199_LO9,backtrack,1,2025-05-23 06:47
715,T6_LO8,group_work,0,2025-06-06 06:39
9285,T51_LO2,stay,0,2025-06-07 14:08
571,T112_LO1,stay,1,2025-01-27 23:58
1735,T177_LO6,goto,1,2025-07-13 11:39
